DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,ES,2012,137469.673,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,ES,2013,127965.195,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,ES,2014,126079.791,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,ES,2015,130401.300,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,ES,2016,131435.263,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,ES,2017,137139.581,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,ES,2018,137261.951,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,ES,2019,134018.032,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,ES,2020,118172.392,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,EU27_2020,1990,1489935.119,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,EU27_2020,1991,1484161.574,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,EU27_2020,1992,1444300.518,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,EU27_2020,1993,1442867.900,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,EU27_2020,1994,1435180.675,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,EU27_2020,1995,1484792.161,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,EU27_2020,1996,1534779.614,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,EU27_2020,1997,1528718.291,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,EU27_2020,1998,1538892.916,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,EU27_2020,1999,1524556.334,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,EU27_2020,2000,1538644.484,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,EU27_2020,2001,1577822.159,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,EU27_2020,2002,1581075.614,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,EU27_2020,2003,1620085.823,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,EU27_2020,2004,1643507.400,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,EU27_2020,2005,1651086.864,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,EU27_2020,2006,1667691.446,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,EU27_2020,2007,1649319.731,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,EU27_2020,2008,1644854.947,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,EU27_2020,2009,1545031.097,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,EU27_2020,2010,1605836.529,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,EU27_2020,2011,1559603.998,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,EU27_2020,2012,1537265.790,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,EU27_2020,2013,1519940.321,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,EU27_2020,2014,1468024.195,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,EU27_2020,2015,1488330.861,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,EU27_2020,2016,1501614.441,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,EU27_2020,2017,1532754.921,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,EU27_2020,2018,1524514.554,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,EU27_2020,2019,1501062.211,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,EU27_2020,2020,1379146.663,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,FI,1990,29211.961,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,FI,1991,29566.159,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,FI,1992,27987.843,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,FI,1993,29289.462,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,FI,1994,31129.996,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,FI,1995,29542.762,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,FI,1996,31793.698,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,FI,1997,33036.686,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,FI,1998,33448.800,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,FI,1999,33432.080,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,FI,2000,33441.182,
ESTAT:NRG_BAL_S(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,FI,2001,34190.185,
