"TIME","GEO","INDIC_BT","NACE_R2","S_ADJ","UNIT","Value","Flag and Footnotes"
"2014","Hungary","Volume index of production","Electricity, gas, steam and air conditioning supply","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","94.2",""
"2014","Hungary","Volume index of production","Electricity, gas, steam and air conditioning supply","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2010=100","86.3",""
"2014","Hungary","Volume index of production","Electricity, gas, steam and air conditioning supply","Calendar adjusted data, not seasonally adjusted data","Index, 2015=100","94.2",""
"2014","Hungary","Volume index of production","Electricity, gas, steam and air conditioning supply","Calendar adjusted data, not seasonally adjusted data","Index, 2010=100","86.3",""
"2014","Malta","Volume index of production","Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","100.4",""
"2014","Malta","Volume index of production","Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2010=100","94.2",""
"2014","Malta","Volume index of production","Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply","Calendar adjusted data, not seasonally adjusted data","Index, 2015=100","100.3",""
"2014","Malta","Volume index of production","Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply","Calendar adjusted data, not seasonally adjusted data","Index, 2010=100","94.1",""
"2014","Malta","Volume index of production","Manufacturing","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","93.9",""
"2014","Malta","Volume index of production","Manufacturing","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2010=100","93.0",""
"2014","Malta","Volume index of production","Manufacturing","Calendar adjusted data, not seasonally adjusted data","Index, 2015=100","93.8",""
"2014","Malta","Volume index of production","Manufacturing","Calendar adjusted data, not seasonally adjusted data","Index, 2010=100","92.9",""
"2014","Malta","Volume index of production","Electricity, gas, steam and air conditioning supply","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","180.4",""
"2014","Malta","Volume index of production","Electricity, gas, steam and air conditioning supply","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2010=100","102.7",""
"2014","Malta","Volume index of production","Electricity, gas, steam and air conditioning supply","Calendar adjusted data, not seasonally adjusted data","Index, 2015=100","180.4",""
"2014","Malta","Volume index of production","Electricity, gas, steam and air conditioning supply","Calendar adjusted data, not seasonally adjusted data","Index, 2010=100","102.7",""
"2014","Netherlands","Volume index of production","Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","103.7",""
"2014","Netherlands","Volume index of production","Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2010=100","96.4",""
"2014","Netherlands","Volume index of production","Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply","Calendar adjusted data, not seasonally adjusted data","Index, 2015=100","103.6",""
"2014","Netherlands","Volume index of production","Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply","Calendar adjusted data, not seasonally adjusted data","Index, 2010=100","96.4",""
"2014","Netherlands","Volume index of production","Manufacturing","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","99.4",""
"2014","Netherlands","Volume index of production","Manufacturing","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2010=100","102.6",""
"2014","Netherlands","Volume index of production","Manufacturing","Calendar adjusted data, not seasonally adjusted data","Index, 2015=100","99.4",""
"2014","Netherlands","Volume index of production","Manufacturing","Calendar adjusted data, not seasonally adjusted data","Index, 2010=100","102.6",""
"2014","Netherlands","Volume index of production","Electricity, gas, steam and air conditioning supply","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","92.9",""
"2014","Netherlands","Volume index of production","Electricity, gas, steam and air conditioning supply","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2010=100","83.2",""
"2014","Netherlands","Volume index of production","Electricity, gas, steam and air conditioning supply","Calendar adjusted data, not seasonally adjusted data","Index, 2015=100","92.9",""
"2014","Netherlands","Volume index of production","Electricity, gas, steam and air conditioning supply","Calendar adjusted data, not seasonally adjusted data","Index, 2010=100","83.2",""
"2014","Austria","Volume index of production","Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","97.7",""
"2014","Austria","Volume index of production","Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2010=100","107.8",""
"2014","Austria","Volume index of production","Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply","Calendar adjusted data, not seasonally adjusted data","Index, 2015=100","97.9",""
"2014","Austria","Volume index of production","Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply","Calendar adjusted data, not seasonally adjusted data","Index, 2010=100","108.4",""
"2014","Austria","Volume index of production","Manufacturing","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","97.5",""
"2014","Austria","Volume index of production","Manufacturing","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2010=100","108.3",""
"2014","Austria","Volume index of production","Manufacturing","Calendar adjusted data, not seasonally adjusted data","Index, 2015=100","97.7",""
"2014","Austria","Volume index of production","Manufacturing","Calendar adjusted data, not seasonally adjusted data","Index, 2010=100","108.9",""
"2014","Austria","Volume index of production","Electricity, gas, steam and air conditioning supply","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","101.4",""
"2014","Austria","Volume index of production","Electricity, gas, steam and air conditioning supply","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2010=100","98.6",""
"2014","Austria","Volume index of production","Electricity, gas, steam and air conditioning supply","Calendar adjusted data, not seasonally adjusted data","Index, 2015=100","101.4",""
"2014","Austria","Volume index of production","Electricity, gas, steam and air conditioning supply","Calendar adjusted data, not seasonally adjusted data","Index, 2010=100","98.6",""
"2014","Poland","Volume index of production","Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","95.4",""
"2014","Poland","Volume index of production","Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2010=100","114.4",""
"2014","Poland","Volume index of production","Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply","Calendar adjusted data, not seasonally adjusted data","Index, 2015=100","95.7",""
"2014","Poland","Volume index of production","Mining and quarrying; manufacturing; electricity, gas, steam and air conditioning supply","Calendar adjusted data, not seasonally adjusted data","Index, 2010=100","114.4",""
"2014","Poland","Volume index of production","Manufacturing","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","94.5",""
"2014","Poland","Volume index of production","Manufacturing","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2010=100","117.2",""
"2014","Poland","Volume index of production","Manufacturing","Calendar adjusted data, not seasonally adjusted data","Index, 2015=100","94.9",""
"2014","Poland","Volume index of production","Manufacturing","Calendar adjusted data, not seasonally adjusted data","Index, 2010=100","117.4",""
"2014","Poland","Volume index of production","Electricity, gas, steam and air conditioning supply","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2015=100","102.6",""
"2014","Poland","Volume index of production","Electricity, gas, steam and air conditioning supply","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Index, 2010=100","98.9",""
"2014","Poland","Volume index of production","Electricity, gas, steam and air conditioning supply","Calendar adjusted data, not seasonally adjusted data","Index, 2015=100","102.6",""
"2014","Poland","Volume index of production","Electricity, gas, steam and air conditioning supply","Calendar adjusted data, not seasonally adjusted data","Index, 2010=100","98.9",""
