"TIME","GEO","NRG_BAL","SIEC","UNIT","Value","Flag and Footnotes"
"2015","Ireland","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","14,001.619",""
"2015","Ireland","Available for final consumption","Total","Thousand tonnes of oil equivalent","10,849.991",""
"2015","Greece","Gross available energy","Total","Thousand tonnes of oil equivalent","25,871.415",""
"2015","Greece","Total energy supply","Total","Thousand tonnes of oil equivalent","23,264.675",""
"2015","Greece","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","23,388.516",""
"2015","Greece","Available for final consumption","Total","Thousand tonnes of oil equivalent","16,546.162",""
"2015","Spain","Gross available energy","Total","Thousand tonnes of oil equivalent","130,401.300",""
"2015","Spain","Total energy supply","Total","Thousand tonnes of oil equivalent","118,954.381",""
"2015","Spain","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","118,156.426",""
"2015","Spain","Available for final consumption","Total","Thousand tonnes of oil equivalent","78,984.553",""
"2015","France","Gross available energy","Total","Thousand tonnes of oil equivalent","261,745.765",""
"2015","France","Total energy supply","Total","Thousand tonnes of oil equivalent","254,301.486",""
"2015","France","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","244,377.096",""
"2015","France","Available for final consumption","Total","Thousand tonnes of oil equivalent","157,349.899",""
"2015","Croatia","Gross available energy","Total","Thousand tonnes of oil equivalent","8,508.396",""
"2015","Croatia","Total energy supply","Total","Thousand tonnes of oil equivalent","8,387.880",""
"2015","Croatia","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","7,958.196",""
"2015","Croatia","Available for final consumption","Total","Thousand tonnes of oil equivalent","7,015.712",""
"2015","Italy","Gross available energy","Total","Thousand tonnes of oil equivalent","157,629.547",""
"2015","Italy","Total energy supply","Total","Thousand tonnes of oil equivalent","152,563.263",""
"2015","Italy","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","149,124.203",""
"2015","Italy","Available for final consumption","Total","Thousand tonnes of oil equivalent","117,628.883",""
"2015","Cyprus","Gross available energy","Total","Thousand tonnes of oil equivalent","2,541.862",""
"2015","Cyprus","Total energy supply","Total","Thousand tonnes of oil equivalent","2,054.544",""
"2015","Cyprus","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","2,274.408",""
"2015","Cyprus","Available for final consumption","Total","Thousand tonnes of oil equivalent","1,437.817",""
"2015","Latvia","Gross available energy","Total","Thousand tonnes of oil equivalent","4,634.173",""
"2015","Latvia","Total energy supply","Total","Thousand tonnes of oil equivalent","4,272.070",""
"2015","Latvia","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","4,266.425",""
"2015","Latvia","Available for final consumption","Total","Thousand tonnes of oil equivalent","3,785.857",""
"2015","Lithuania","Gross available energy","Total","Thousand tonnes of oil equivalent","7,260.107",""
"2015","Lithuania","Total energy supply","Total","Thousand tonnes of oil equivalent","7,102.764",""
"2015","Lithuania","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","5,793.478",""
"2015","Lithuania","Available for final consumption","Total","Thousand tonnes of oil equivalent","5,895.520",""
"2015","Luxembourg","Gross available energy","Total","Thousand tonnes of oil equivalent","4,177.963",""
"2015","Luxembourg","Total energy supply","Total","Thousand tonnes of oil equivalent","3,720.311",""
"2015","Luxembourg","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","4,143.904",""
"2015","Luxembourg","Available for final consumption","Total","Thousand tonnes of oil equivalent","3,566.468",""
"2015","Hungary","Gross available energy","Total","Thousand tonnes of oil equivalent","25,203.244",""
"2015","Hungary","Total energy supply","Total","Thousand tonnes of oil equivalent","25,028.528",""
"2015","Hungary","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","23,298.063",""
"2015","Hungary","Available for final consumption","Total","Thousand tonnes of oil equivalent","18,537.076",""
"2015","Malta","Gross available energy","Total","Thousand tonnes of oil equivalent","2,294.528",""
"2015","Malta","Total energy supply","Total","Thousand tonnes of oil equivalent","641.810",""
"2015","Malta","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","751.918",""
"2015","Malta","Available for final consumption","Total","Thousand tonnes of oil equivalent","460.763",""
"2015","Netherlands","Gross available energy","Total","Thousand tonnes of oil equivalent","89,053.578",""
"2015","Netherlands","Total energy supply","Total","Thousand tonnes of oil equivalent","72,572.063",""
"2015","Netherlands","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","63,895.367",""
"2015","Netherlands","Available for final consumption","Total","Thousand tonnes of oil equivalent","55,196.631",""
"2015","Austria","Gross available energy","Total","Thousand tonnes of oil equivalent","33,737.177",""
"2015","Austria","Total energy supply","Total","Thousand tonnes of oil equivalent","33,023.282",""
"2015","Austria","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","31,659.367",""
"2015","Austria","Available for final consumption","Total","Thousand tonnes of oil equivalent","27,280.255",""
"2015","Poland","Gross available energy","Total","Thousand tonnes of oil equivalent","96,061.208",""
"2015","Poland","Total energy supply","Total","Thousand tonnes of oil equivalent","95,219.324",""
"2015","Poland","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","90,054.021",""
"2015","Poland","Available for final consumption","Total","Thousand tonnes of oil equivalent","65,169.403",""
"2015","Portugal","Gross available energy","Total","Thousand tonnes of oil equivalent","24,230.200",""
"2015","Portugal","Total energy supply","Total","Thousand tonnes of oil equivalent","22,542.371",""
"2015","Portugal","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","21,649.477",""
"2015","Portugal","Available for final consumption","Total","Thousand tonnes of oil equivalent","16,851.213",""
"2015","Romania","Gross available energy","Total","Thousand tonnes of oil equivalent","31,917.548",""
"2015","Romania","Total energy supply","Total","Thousand tonnes of oil equivalent","31,633.671",""
"2015","Romania","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","30,748.023",""
"2015","Romania","Available for final consumption","Total","Thousand tonnes of oil equivalent","22,810.177",""
"2015","Slovenia","Gross available energy","Total","Thousand tonnes of oil equivalent","6,563.225",""
"2015","Slovenia","Total energy supply","Total","Thousand tonnes of oil equivalent","6,473.506",""
"2015","Slovenia","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","6,344.831",""
"2015","Slovenia","Available for final consumption","Total","Thousand tonnes of oil equivalent","4,845.258",""
"2015","Slovakia","Gross available energy","Total","Thousand tonnes of oil equivalent","16,264.851",""
"2015","Slovakia","Total energy supply","Total","Thousand tonnes of oil equivalent","16,221.414",""
"2015","Slovakia","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","15,217.956",""
"2015","Slovakia","Available for final consumption","Total","Thousand tonnes of oil equivalent","10,024.913",""
"2015","Finland","Gross available energy","Total","Thousand tonnes of oil equivalent","32,959.119",""
"2015","Finland","Total energy supply","Total","Thousand tonnes of oil equivalent","32,022.990",""
"2015","Finland","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","31,197.581",""
"2015","Finland","Available for final consumption","Total","Thousand tonnes of oil equivalent","24,052.537",""
"2015","Sweden","Gross available energy","Total","Thousand tonnes of oil equivalent","48,869.428",""
"2015","Sweden","Total energy supply","Total","Thousand tonnes of oil equivalent","46,284.600",""
"2015","Sweden","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","43,837.694",""
"2015","Sweden","Available for final consumption","Total","Thousand tonnes of oil equivalent","31,855.370",""
"2015","Iceland","Gross available energy","Total","Thousand tonnes of oil equivalent","5,870.848",""
"2015","Iceland","Total energy supply","Total","Thousand tonnes of oil equivalent","5,598.487",""
"2015","Iceland","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","5,803.322",""
"2015","Iceland","Available for final consumption","Total","Thousand tonnes of oil equivalent","2,866.124",""
"2015","Norway","Gross available energy","Total","Thousand tonnes of oil equivalent","30,719.330",""
"2015","Norway","Total energy supply","Total","Thousand tonnes of oil equivalent","29,874.695",""
"2015","Norway","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","27,084.201",""
"2015","Norway","Available for final consumption","Total","Thousand tonnes of oil equivalent","23,282.099",""
"2015","United Kingdom","Gross available energy","Total","Thousand tonnes of oil equivalent","193,599.379",""
"2015","United Kingdom","Total energy supply","Total","Thousand tonnes of oil equivalent","180,003.492",""
"2015","United Kingdom","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","182,604.775",""
"2015","United Kingdom","Available for final consumption","Total","Thousand tonnes of oil equivalent","128,316.330",""
"2015","Montenegro","Gross available energy","Total","Thousand tonnes of oil equivalent","1,018.874",""
"2015","Montenegro","Total energy supply","Total","Thousand tonnes of oil equivalent","999.975",""
"2015","Montenegro","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","991.285",""
